"site_code","plot_code","year","month","day"
"Finland.Kilpisjarvi.159","Finland.Kilpisjarvi.159.KA",2016,6,13
"Finland.Kilpisjarvi.168","Finland.Kilpisjarvi.168.HA",2016,7,19
"Finland.Kilpisjarvi.168","Finland.Kilpisjarvi.168.HB",2016,7,19
"Finland.Kilpisjarvi.169","Finland.Kilpisjarvi.169.A",2017,8,7
"Finland.Kilpisjarvi.171","Finland.Kilpisjarvi.171.HA",2016,7,19
"Finland.Kilpisjarvi.171","Finland.Kilpisjarvi.171.HB",2016,7,19
"Finland.Kilpisjarvi.177","Finland.Kilpisjarvi.177.HA",2016,7,15
"Finland.Kilpisjarvi.177","Finland.Kilpisjarvi.177.HB",2016,7,15
"Finland.Kilpisjarvi.178","Finland.Kilpisjarvi.178.HA",2016,7,15
"Finland.Kilpisjarvi.178","Finland.Kilpisjarvi.178.HB",2016,7,15
"Finland.Kilpisjarvi.180","Finland.Kilpisjarvi.180.KA",2016,6,9
"Finland.Kilpisjarvi.180","Finland.Kilpisjarvi.180.HA",2016,7,19
"Finland.Kilpisjarvi.180","Finland.Kilpisjarvi.180.HB",2016,7,19
"Finland.Kilpisjarvi.180","Finland.Kilpisjarvi.180.KB",2016,6,9
"Finland.Kilpisjarvi.181","Finland.Kilpisjarvi.181.A",2017,8,5
"Finland.Kilpisjarvi.181","Finland.Kilpisjarvi.181.B",2018,8,6
"Finland.Kilpisjarvi.187","Finland.Kilpisjarvi.187.A",2017,8,3
"Finland.Kilpisjarvi.187","Finland.Kilpisjarvi.187.B",2018,7,17
"Finland.Kilpisjarvi.188","Finland.Kilpisjarvi.188.HA",2016,7,15
"Finland.Kilpisjarvi.188","Finland.Kilpisjarvi.188.HB",2016,7,15
"Finland.Kilpisjarvi.189","Finland.Kilpisjarvi.189.HB",2016,7,17
"Finland.Kilpisjarvi.189","Finland.Kilpisjarvi.189.HA",2016,7,17
"Finland.Kilpisjarvi.19","Finland.Kilpisjarvi.19.A",2017,8,3
"Finland.Kilpisjarvi.19","Finland.Kilpisjarvi.19.B",2018,8,NA
"Finland.Kilpisjarvi.193","Finland.Kilpisjarvi.193.A",2017,8,5
"Finland.Kilpisjarvi.193","Finland.Kilpisjarvi.193.B",2018,7,18
"Finland.Kilpisjarvi.199","Finland.Kilpisjarvi.199.A",2017,8,5
"Finland.Kilpisjarvi.199","Finland.Kilpisjarvi.199.B",2018,7,17
"Finland.Kilpisjarvi.206","Finland.Kilpisjarvi.206.HA",2016,7,17
"Finland.Kilpisjarvi.206","Finland.Kilpisjarvi.206.HB",2016,7,17
"Finland.Kilpisjarvi.206","Finland.Kilpisjarvi.206.A",2017,8,10
"Finland.Kilpisjarvi.211","Finland.Kilpisjarvi.211.A",2017,8,7
"Finland.Kilpisjarvi.217","Finland.Kilpisjarvi.217.HA",2016,7,17
"Finland.Kilpisjarvi.217","Finland.Kilpisjarvi.217.HB",2016,7,17
"Finland.Kilpisjarvi.217","Finland.Kilpisjarvi.217.A",2017,8,5
"Finland.Kilpisjarvi.229","Finland.Kilpisjarvi.229.A",2017,8,8
"Finland.Kilpisjarvi.235","Finland.Kilpisjarvi.235.A",2017,8,8
"Finland.Kilpisjarvi.241","Finland.Kilpisjarvi.241.A",2017,8,6
"Finland.Kilpisjarvi.247","Finland.Kilpisjarvi.247.A",2017,8,6
"Finland.Kilpisjarvi.247","Finland.Kilpisjarvi.247.B",2018,8,3
"Finland.Kilpisjarvi.25","Finland.Kilpisjarvi.25.A",2017,8,3
"Finland.Kilpisjarvi.25","Finland.Kilpisjarvi.25.B",2018,8,6
"Finland.Kilpisjarvi.253","Finland.Kilpisjarvi.253.A",2017,8,3
"Finland.Kilpisjarvi.253","Finland.Kilpisjarvi.253.B",2018,8,NA
"Finland.Kilpisjarvi.259","Finland.Kilpisjarvi.259.A",2017,8,6
"Finland.Kilpisjarvi.259","Finland.Kilpisjarvi.259.B",2018,8,2
"Finland.Kilpisjarvi.265","Finland.Kilpisjarvi.265.A",2017,8,5
"Finland.Kilpisjarvi.265","Finland.Kilpisjarvi.265.B",2018,7,18
"Finland.Kilpisjarvi.271","Finland.Kilpisjarvi.271.A",2017,8,5
"Finland.Kilpisjarvi.271","Finland.Kilpisjarvi.271.B",2018,7,17
"Finland.Kilpisjarvi.277","Finland.Kilpisjarvi.277.A",2017,8,5
"Finland.Kilpisjarvi.277","Finland.Kilpisjarvi.277.B",2018,7,20
"Finland.Kilpisjarvi.289","Finland.Kilpisjarvi.289.A",2017,8,10
"Finland.Kilpisjarvi.295","Finland.Kilpisjarvi.295.A",2017,8,3
"Finland.Kilpisjarvi.301","Finland.Kilpisjarvi.301.A",2017,8,8
"Finland.Kilpisjarvi.31","Finland.Kilpisjarvi.31.A",2017,8,3
"Finland.Kilpisjarvi.31","Finland.Kilpisjarvi.31.B",2018,7,17
"Finland.Kilpisjarvi.313","Finland.Kilpisjarvi.313.A",2017,8,8
"Finland.Kilpisjarvi.317","Finland.Kilpisjarvi.317.A",2017,8,10
"Finland.Kilpisjarvi.319","Finland.Kilpisjarvi.319.A",2017,8,10
"Finland.Kilpisjarvi.325","Finland.Kilpisjarvi.325.A",2017,8,6
"Finland.Kilpisjarvi.325","Finland.Kilpisjarvi.325.B",2018,8,3
"Finland.Kilpisjarvi.331","Finland.Kilpisjarvi.331.A",2017,8,4
"Finland.Kilpisjarvi.331","Finland.Kilpisjarvi.331.B",2018,8,NA
"Finland.Kilpisjarvi.343","Finland.Kilpisjarvi.343.A",2017,8,8
"Finland.Kilpisjarvi.349","Finland.Kilpisjarvi.349.A",2017,8,5
"Finland.Kilpisjarvi.349","Finland.Kilpisjarvi.349.B",2018,7,17
"Finland.Kilpisjarvi.355","Finland.Kilpisjarvi.355.A",2017,8,5
"Finland.Kilpisjarvi.355","Finland.Kilpisjarvi.355.B",2018,7,20
"Finland.Kilpisjarvi.361","Finland.Kilpisjarvi.361.A",2017,8,11
"Finland.Kilpisjarvi.367","Finland.Kilpisjarvi.367.A",2017,8,11
"Finland.Kilpisjarvi.367","Finland.Kilpisjarvi.367.B",2018,8,2
"Finland.Kilpisjarvi.37","Finland.Kilpisjarvi.37.B",2018,7,17
"Finland.Kilpisjarvi.373","Finland.Kilpisjarvi.373.A",2017,8,10
"Finland.Kilpisjarvi.385","Finland.Kilpisjarvi.385.A",2017,8,8
"Finland.Kilpisjarvi.391","Finland.Kilpisjarvi.391.A",2017,8,8
"Finland.Kilpisjarvi.403","Finland.Kilpisjarvi.403.B",2018,8,3
"Finland.Kilpisjarvi.409","Finland.Kilpisjarvi.409.A",2017,8,4
"Finland.Kilpisjarvi.409","Finland.Kilpisjarvi.409.B",2018,8,NA
"Finland.Kilpisjarvi.415","Finland.Kilpisjarvi.415.A",2017,8,4
"Finland.Kilpisjarvi.415","Finland.Kilpisjarvi.415.B",2018,7,30
"Finland.Kilpisjarvi.421","Finland.Kilpisjarvi.421.A",2017,8,4
"Finland.Kilpisjarvi.421","Finland.Kilpisjarvi.421.B",2018,8,6
"Finland.Kilpisjarvi.427","Finland.Kilpisjarvi.427.A",2017,8,4
"Finland.Kilpisjarvi.427","Finland.Kilpisjarvi.427.B",2018,7,18
"Finland.Kilpisjarvi.433","Finland.Kilpisjarvi.433.A",2017,8,5
"Finland.Kilpisjarvi.433","Finland.Kilpisjarvi.433.B",2018,7,20
"Finland.Kilpisjarvi.439","Finland.Kilpisjarvi.439.A",2017,8,5
"Finland.Kilpisjarvi.439","Finland.Kilpisjarvi.439.B",2018,7,25
"Finland.Kilpisjarvi.445","Finland.Kilpisjarvi.445.A",2017,8,11
"Finland.Kilpisjarvi.445","Finland.Kilpisjarvi.445.B",2018,8,2
"Finland.Kilpisjarvi.451","Finland.Kilpisjarvi.451.A",2017,8,11
"Finland.Kilpisjarvi.457","Finland.Kilpisjarvi.457.A",2017,8,4
"Finland.Kilpisjarvi.469","Finland.Kilpisjarvi.469.A",2017,8,8
"Finland.Kilpisjarvi.475","Finland.Kilpisjarvi.475.A",2017,8,10
"Finland.Kilpisjarvi.481","Finland.Kilpisjarvi.481.A",2017,8,6
"Finland.Kilpisjarvi.481","Finland.Kilpisjarvi.481.B",2018,8,9
"Finland.Kilpisjarvi.487","Finland.Kilpisjarvi.487.A",2017,8,4
"Finland.Kilpisjarvi.487","Finland.Kilpisjarvi.487.B",2018,8,3
"Finland.Kilpisjarvi.493","Finland.Kilpisjarvi.493.A",2017,8,4
"Finland.Kilpisjarvi.493","Finland.Kilpisjarvi.493.B",2018,8,2
"Finland.Kilpisjarvi.499","Finland.Kilpisjarvi.499.A",2017,8,4
"Finland.Kilpisjarvi.499","Finland.Kilpisjarvi.499.B",2018,8,6
"Finland.Kilpisjarvi.505","Finland.Kilpisjarvi.505.A",2017,8,4
"Finland.Kilpisjarvi.505","Finland.Kilpisjarvi.505.B",2018,7,17
"Finland.Kilpisjarvi.511","Finland.Kilpisjarvi.511.A",2017,8,5
"Finland.Kilpisjarvi.511","Finland.Kilpisjarvi.511.B",2018,7,20
"Finland.Kilpisjarvi.517","Finland.Kilpisjarvi.517.A",2017,8,5
"Finland.Kilpisjarvi.523","Finland.Kilpisjarvi.523.A",2017,8,11
"Finland.Kilpisjarvi.523","Finland.Kilpisjarvi.523.B",2018,8,3
"Finland.Kilpisjarvi.532","Finland.Kilpisjarvi.532.A",2017,8,4
"Finland.Kilpisjarvi.535","Finland.Kilpisjarvi.535.A",2017,8,4
"Finland.Kilpisjarvi.541","Finland.Kilpisjarvi.541.A",2017,8,8
"Finland.Kilpisjarvi.547","Finland.Kilpisjarvi.547.A",2017,8,8
"Finland.Kilpisjarvi.554","Finland.Kilpisjarvi.554.A",2017,8,10
"Finland.Kilpisjarvi.559","Finland.Kilpisjarvi.559.A",2017,8,11
"Finland.Kilpisjarvi.565","Finland.Kilpisjarvi.565.A",2017,8,4
"Finland.Kilpisjarvi.565","Finland.Kilpisjarvi.565.B",2018,8,3
"Finland.Kilpisjarvi.571","Finland.Kilpisjarvi.571.A",2017,8,4
"Finland.Kilpisjarvi.571","Finland.Kilpisjarvi.571.B",2018,8,NA
"Finland.Kilpisjarvi.577","Finland.Kilpisjarvi.577.A",2017,8,4
"Finland.Kilpisjarvi.577","Finland.Kilpisjarvi.577.B",2018,8,NA
"Finland.Kilpisjarvi.583","Finland.Kilpisjarvi.583.A",2017,8,4
"Finland.Kilpisjarvi.583","Finland.Kilpisjarvi.583.B",2018,8,6
"Finland.Kilpisjarvi.589","Finland.Kilpisjarvi.589.A",2017,8,5
"Finland.Kilpisjarvi.589","Finland.Kilpisjarvi.589.B",2018,7,20
"Finland.Kilpisjarvi.595","Finland.Kilpisjarvi.595.A",2017,8,10
"Finland.Kilpisjarvi.595","Finland.Kilpisjarvi.595.B",2018,7,25
"Finland.Kilpisjarvi.607","Finland.Kilpisjarvi.607.A",2017,8,11
"Finland.Kilpisjarvi.61","Finland.Kilpisjarvi.61.A",2017,8,3
"Finland.Kilpisjarvi.619","Finland.Kilpisjarvi.619.A",2017,8,8
"Finland.Kilpisjarvi.625","Finland.Kilpisjarvi.625.A",2017,8,8
"Finland.Kilpisjarvi.631","Finland.Kilpisjarvi.631.A",2017,8,5
"Finland.Kilpisjarvi.637","Finland.Kilpisjarvi.637.A",2017,8,11
"Finland.Kilpisjarvi.643","Finland.Kilpisjarvi.643.A",2017,8,4
"Finland.Kilpisjarvi.643","Finland.Kilpisjarvi.643.B",2018,8,3
"Finland.Kilpisjarvi.649","Finland.Kilpisjarvi.649.A",2017,8,4
"Finland.Kilpisjarvi.649","Finland.Kilpisjarvi.649.B",2018,8,NA
"Finland.Kilpisjarvi.655","Finland.Kilpisjarvi.655.A",2017,8,4
"Finland.Kilpisjarvi.655","Finland.Kilpisjarvi.655.B",2018,8,NA
"Finland.Kilpisjarvi.661","Finland.Kilpisjarvi.661.A",2017,8,5
"Finland.Kilpisjarvi.661","Finland.Kilpisjarvi.661.B",2018,8,NA
"Finland.Kilpisjarvi.667","Finland.Kilpisjarvi.667.A",2017,8,5
"Finland.Kilpisjarvi.667","Finland.Kilpisjarvi.667.B",2018,7,27
"Finland.Kilpisjarvi.673","Finland.Kilpisjarvi.673.A",2017,8,10
"Finland.Kilpisjarvi.679","Finland.Kilpisjarvi.679.A",2017,8,5
"Finland.Kilpisjarvi.679","Finland.Kilpisjarvi.679.B",2018,7,25
"Finland.Kilpisjarvi.685","Finland.Kilpisjarvi.685.A",2017,8,11
"Finland.Kilpisjarvi.697","Finland.Kilpisjarvi.697.A",2017,8,8
"Finland.Kilpisjarvi.703","Finland.Kilpisjarvi.703.A",2017,8,8
"Finland.Kilpisjarvi.709","Finland.Kilpisjarvi.709.A",2017,8,6
"Finland.Kilpisjarvi.715","Finland.Kilpisjarvi.715.A",2017,8,7
"Finland.Kilpisjarvi.721","Finland.Kilpisjarvi.721.A",2017,8,4
"Finland.Kilpisjarvi.721","Finland.Kilpisjarvi.721.B",2018,8,9
"Finland.Kilpisjarvi.727","Finland.Kilpisjarvi.727.A",2017,8,4
"Finland.Kilpisjarvi.727","Finland.Kilpisjarvi.727.B",2018,8,10
"Finland.Kilpisjarvi.73","Finland.Kilpisjarvi.73.A",2017,8,8
"Finland.Kilpisjarvi.733","Finland.Kilpisjarvi.733.A",2017,8,4
"Finland.Kilpisjarvi.733","Finland.Kilpisjarvi.733.B",2018,8,NA
"Finland.Kilpisjarvi.739","Finland.Kilpisjarvi.739.A",2017,8,5
"Finland.Kilpisjarvi.739","Finland.Kilpisjarvi.739.B",2018,8,NA
"Finland.Kilpisjarvi.745","Finland.Kilpisjarvi.745.A",2017,8,5
"Finland.Kilpisjarvi.745","Finland.Kilpisjarvi.745.B",2018,7,26
"Finland.Kilpisjarvi.747","Finland.Kilpisjarvi.747.A",2017,8,11
"Finland.Kilpisjarvi.751","Finland.Kilpisjarvi.751.A",2017,8,6
"Finland.Kilpisjarvi.751","Finland.Kilpisjarvi.751.B",2018,7,25
"Finland.Kilpisjarvi.757","Finland.Kilpisjarvi.757.A",2017,8,5
"Finland.Kilpisjarvi.757","Finland.Kilpisjarvi.757.B",2018,7,26
"Finland.Kilpisjarvi.763","Finland.Kilpisjarvi.763.A",2017,8,11
"Finland.Kilpisjarvi.769","Finland.Kilpisjarvi.769.A",2017,8,11
"Finland.Kilpisjarvi.781","Finland.Kilpisjarvi.781.A",2017,8,8
"Finland.Kilpisjarvi.787","Finland.Kilpisjarvi.787.A",2017,8,11
"Finland.Kilpisjarvi.793","Finland.Kilpisjarvi.793.A",2017,8,10
"Finland.Kilpisjarvi.799","Finland.Kilpisjarvi.799.A",2017,8,10
"Finland.Kilpisjarvi.805","Finland.Kilpisjarvi.805.A",2017,8,4
"Finland.Kilpisjarvi.805","Finland.Kilpisjarvi.805.B",2018,8,10
"Finland.Kilpisjarvi.811","Finland.Kilpisjarvi.811.A",2017,8,4
"Finland.Kilpisjarvi.811","Finland.Kilpisjarvi.811.B",2018,8,NA
"Finland.Kilpisjarvi.817","Finland.Kilpisjarvi.817.A",2017,8,5
"Finland.Kilpisjarvi.817","Finland.Kilpisjarvi.817.B",2018,8,NA
"Finland.Kilpisjarvi.823","Finland.Kilpisjarvi.823.A",2017,8,5
"Finland.Kilpisjarvi.823","Finland.Kilpisjarvi.823.B",2018,7,27
"Finland.Kilpisjarvi.829","Finland.Kilpisjarvi.829.A",2017,8,6
"Finland.Kilpisjarvi.829","Finland.Kilpisjarvi.829.B",2018,7,26
"Finland.Kilpisjarvi.835","Finland.Kilpisjarvi.835.A",2017,8,5
"Finland.Kilpisjarvi.835","Finland.Kilpisjarvi.835.B",2018,7,25
"Finland.Kilpisjarvi.841","Finland.Kilpisjarvi.841.A",2017,8,11
"Finland.Kilpisjarvi.847","Finland.Kilpisjarvi.847.A",2017,8,11
"Finland.Kilpisjarvi.853","Finland.Kilpisjarvi.853.A",2017,8,8
"Finland.Kilpisjarvi.859","Finland.Kilpisjarvi.859.A",2017,8,8
"Finland.Kilpisjarvi.862","Finland.Kilpisjarvi.862.A",2017,8,11
"Finland.Kilpisjarvi.865","Finland.Kilpisjarvi.865.A",2017,8,6
"Finland.Kilpisjarvi.871","Finland.Kilpisjarvi.871.A",2017,8,10
"Finland.Kilpisjarvi.877","Finland.Kilpisjarvi.877.A",2017,8,11
"Finland.Kilpisjarvi.889","Finland.Kilpisjarvi.889.A",2017,8,4
"Finland.Kilpisjarvi.889","Finland.Kilpisjarvi.889.B",2018,8,10
"Finland.Kilpisjarvi.895","Finland.Kilpisjarvi.895.A",2017,8,5
"Finland.Kilpisjarvi.895","Finland.Kilpisjarvi.895.B",2018,8,NA
"Finland.Kilpisjarvi.901","Finland.Kilpisjarvi.901.A",2017,8,5
"Finland.Kilpisjarvi.901","Finland.Kilpisjarvi.901.B",2018,7,30
"Finland.Kilpisjarvi.903","Finland.Kilpisjarvi.903.A",2017,8,5
"Finland.Kilpisjarvi.907","Finland.Kilpisjarvi.907.A",2017,8,6
"Finland.Kilpisjarvi.907","Finland.Kilpisjarvi.907.B",2018,7,26
"Finland.Kilpisjarvi.91","Finland.Kilpisjarvi.91.A",2017,8,6
"Finland.Kilpisjarvi.91","Finland.Kilpisjarvi.91.B",2018,8,NA
"Finland.Kilpisjarvi.913","Finland.Kilpisjarvi.913.A",2017,8,5
"Finland.Kilpisjarvi.913","Finland.Kilpisjarvi.913.B",2018,7,25
"Finland.Kilpisjarvi.919","Finland.Kilpisjarvi.919.B",2018,7,25
"Finland.Kilpisjarvi.925","Finland.Kilpisjarvi.925.A",2017,8,11
"Finland.Kilpisjarvi.931","Finland.Kilpisjarvi.931.A",2017,8,8
"Finland.Kilpisjarvi.937","Finland.Kilpisjarvi.937.A",2017,8,8
"Finland.Kilpisjarvi.949","Finland.Kilpisjarvi.949.A",2017,8,7
"Finland.Kilpisjarvi.955","Finland.Kilpisjarvi.955.A",2017,8,10
"Finland.Kilpisjarvi.961","Finland.Kilpisjarvi.961.A",2017,8,4
"Finland.Kilpisjarvi.961","Finland.Kilpisjarvi.961.B",2018,8,10
"Finland.Kilpisjarvi.967","Finland.Kilpisjarvi.967.A",2017,8,4
"Finland.Kilpisjarvi.967","Finland.Kilpisjarvi.967.B",2018,8,10
"Finland.Kilpisjarvi.97","Finland.Kilpisjarvi.97.B",2018,8,NA
"Finland.Kilpisjarvi.973","Finland.Kilpisjarvi.973.A",2017,8,5
"Finland.Kilpisjarvi.973","Finland.Kilpisjarvi.973.B",2018,8,NA
"Finland.Kilpisjarvi.979","Finland.Kilpisjarvi.979.A",2017,8,5
"Finland.Kilpisjarvi.979","Finland.Kilpisjarvi.979.B",2018,8,NA
"Finland.Kilpisjarvi.985","Finland.Kilpisjarvi.985.A",2017,8,6
"Finland.Kilpisjarvi.985","Finland.Kilpisjarvi.985.B",2018,7,26
"Finland.Kilpisjarvi.997","Finland.Kilpisjarvi.997.A",2017,8,10
"Sweden.Abisko.KJ-BirchShrub","Sweden.Abisko.KJ-BirchShrub.05",2017,8,NA
"Sweden.Abisko.KJ-BirchShrub","Sweden.Abisko.KJ-BirchShrub.17",2017,8,NA
"Sweden.Abisko.KJ-BirchShrub","Sweden.Abisko.KJ-BirchShrub.18",2017,8,NA
"Sweden.Abisko.KJ-BirchShrub","Sweden.Abisko.KJ-BirchShrub.19",2017,8,NA
"Sweden.Abisko.KJ-BirchShrub","Sweden.Abisko.KJ-BirchShrub.21",2017,8,NA
"Sweden.Abisko.KJ-BirchShrub","Sweden.Abisko.KJ-BirchShrub.29",2017,8,NA
"Sweden.Abisko.KJ-DryHeath","Sweden.Abisko.KJ-DryHeath.22",2017,8,NA
"Sweden.Abisko.KJ-Fern","Sweden.Abisko.KJ-Fern.31",2017,8,NA
"Sweden.Abisko.KJ-MesicHeath","Sweden.Abisko.KJ-MesicHeath.04",2017,8,NA
"Sweden.Abisko.KJ-MesicHeath","Sweden.Abisko.KJ-MesicHeath.06",2017,8,NA
"Sweden.Abisko.KJ-MesicHeath","Sweden.Abisko.KJ-MesicHeath.13",2017,8,NA
"Sweden.Abisko.KJ-MesicHeath","Sweden.Abisko.KJ-MesicHeath.15",2017,8,NA
"Sweden.Abisko.KJ-MesicHeath","Sweden.Abisko.KJ-MesicHeath.25",2017,8,NA
"Sweden.Abisko.KJ-MesicHeath","Sweden.Abisko.KJ-MesicHeath.28",2017,8,NA
"Sweden.Abisko.KJ-Rock","Sweden.Abisko.KJ-Rock.11",2017,8,NA
"Sweden.Abisko.KJ-Rock","Sweden.Abisko.KJ-Rock.24",2017,8,NA
"Sweden.Abisko.KJ-SalixShrub","Sweden.Abisko.KJ-SalixShrub.01",2017,8,NA
"Sweden.Abisko.KJ-SalixShrub","Sweden.Abisko.KJ-SalixShrub.09",2017,8,NA
"Sweden.Abisko.KJ-SalixShrub","Sweden.Abisko.KJ-SalixShrub.12",2017,8,NA
"Sweden.Abisko.KJ-SalixShrub","Sweden.Abisko.KJ-SalixShrub.16",2017,8,NA
"Sweden.Abisko.KJ-SalixShrub","Sweden.Abisko.KJ-SalixShrub.20",2017,8,NA
"Sweden.Abisko.KJ-SalixShrub","Sweden.Abisko.KJ-SalixShrub.26",2017,8,NA
"Sweden.Abisko.KJ-SalixShrub","Sweden.Abisko.KJ-SalixShrub.30",2017,8,NA
"Sweden.Abisko.KJ-SeasonallyFlooded","Sweden.Abisko.KJ-SeasonallyFlooded.10",2017,8,NA
"Sweden.Abisko.KJ-Snowbed","Sweden.Abisko.KJ-Snowbed.02",2017,8,NA
"Sweden.Abisko.KJ-Snowbed","Sweden.Abisko.KJ-Snowbed.03",2017,8,NA
"Sweden.Abisko.KJ-Snowbed","Sweden.Abisko.KJ-Snowbed.07",2017,8,NA
"Sweden.Abisko.KJ-Snowbed","Sweden.Abisko.KJ-Snowbed.14",2017,8,NA
"Sweden.Abisko.KJ-Snowbed","Sweden.Abisko.KJ-Snowbed.23",2017,8,NA
"Sweden.Abisko.KJ-Snowbed","Sweden.Abisko.KJ-Snowbed.27",2017,8,NA
"Sweden.Abisko.KJ-Snowbed","Sweden.Abisko.KJ-Snowbed.33",2017,8,NA
"Sweden.Abisko.KJ-Wetland","Sweden.Abisko.KJ-Wetland.32",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.05",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.08",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.10",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.14",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.15",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.16",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.17",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.18",2017,8,NA
"Sweden.Abisko.NF-BirchForest","Sweden.Abisko.NF-BirchForest.20",2017,8,NA
"Sweden.Abisko.NF-BirchShrub","Sweden.Abisko.NF-BirchShrub.09",2017,8,NA
"Sweden.Abisko.NF-BirchShrub","Sweden.Abisko.NF-BirchShrub.13",2017,8,NA
"Sweden.Abisko.NF-BirchShrub","Sweden.Abisko.NF-BirchShrub.27",2017,8,NA
"Sweden.Abisko.NF-BirchShrub","Sweden.Abisko.NF-BirchShrub.28",2017,8,NA
"Sweden.Abisko.NF-BirchShrub","Sweden.Abisko.NF-BirchShrub.29",2017,8,NA
"Sweden.Abisko.NF-DryHeath","Sweden.Abisko.NF-DryHeath.01",2017,8,NA
"Sweden.Abisko.NF-DryHeath","Sweden.Abisko.NF-DryHeath.06",2017,8,NA
"Sweden.Abisko.NF-DryHeath","Sweden.Abisko.NF-DryHeath.22",2017,8,NA
"Sweden.Abisko.NF-DryHeath","Sweden.Abisko.NF-DryHeath.25",2017,8,NA
"Sweden.Abisko.NF-DryHeath","Sweden.Abisko.NF-DryHeath.26",2017,8,NA
"Sweden.Abisko.NF-DryHeath","Sweden.Abisko.NF-DryHeath.30",2017,8,NA
"Sweden.Abisko.NF-Juniper","Sweden.Abisko.NF-Juniper.32",2017,8,NA
"Sweden.Abisko.NF-MesicHeath","Sweden.Abisko.NF-MesicHeath.12",2017,8,NA
"Sweden.Abisko.NF-MesicHeath","Sweden.Abisko.NF-MesicHeath.19",2017,8,NA
"Sweden.Abisko.NF-SalixShrub","Sweden.Abisko.NF-SalixShrub.31",2017,8,NA
"Sweden.Abisko.NF-SalixShrub","Sweden.Abisko.NF-SalixShrub.07",2017,8,NA
"Sweden.Abisko.NF-SeasonallyFlooded","Sweden.Abisko.NF-SeasonallyFlooded.02",2017,8,NA
"Sweden.Abisko.NF-SeasonallyFlooded","Sweden.Abisko.NF-SeasonallyFlooded.11",2017,8,NA
"Sweden.Abisko.NF-SeasonallyFlooded","Sweden.Abisko.NF-SeasonallyFlooded.23",2017,8,NA
"Sweden.Abisko.NF-SeasonallyFlooded","Sweden.Abisko.NF-SeasonallyFlooded.24",2017,8,NA
"Sweden.Abisko.NF-SparseVeg","Sweden.Abisko.NF-SparseVeg.33",2017,8,NA
"Sweden.Abisko.NF-Wetland","Sweden.Abisko.NF-Wetland.03",2017,8,NA
"Sweden.Abisko.NF-Wetland","Sweden.Abisko.NF-Wetland.04",2017,8,NA
"Sweden.Abisko.NF-Wetland","Sweden.Abisko.NF-Wetland.21",2017,8,NA
"Sweden.Abisko.NT-BirchForest","Sweden.Abisko.NT-BirchForest.27",2017,8,NA
"Sweden.Abisko.NT-BirchShrub","Sweden.Abisko.NT-BirchShrub.01",2017,8,NA
"Sweden.Abisko.NT-BirchShrub","Sweden.Abisko.NT-BirchShrub.09",2017,8,NA
"Sweden.Abisko.NT-BirchShrub","Sweden.Abisko.NT-BirchShrub.10",2017,8,NA
"Sweden.Abisko.NT-BirchShrub","Sweden.Abisko.NT-BirchShrub.21",2017,8,NA
"Sweden.Abisko.NT-BirchShrub","Sweden.Abisko.NT-BirchShrub.30",2017,8,NA
"Sweden.Abisko.NT-DryHeath","Sweden.Abisko.NT-DryHeath.03",2017,8,NA
"Sweden.Abisko.NT-DryHeath","Sweden.Abisko.NT-DryHeath.04",2017,8,NA
"Sweden.Abisko.NT-DryHeath","Sweden.Abisko.NT-DryHeath.11",2017,8,NA
"Sweden.Abisko.NT-DryHeath","Sweden.Abisko.NT-DryHeath.20",2017,8,NA
"Sweden.Abisko.NT-DryHeath","Sweden.Abisko.NT-DryHeath.23",2017,8,NA
"Sweden.Abisko.NT-DryHeath","Sweden.Abisko.NT-DryHeath.25",2017,8,NA
"Sweden.Abisko.NT-DryHeath","Sweden.Abisko.NT-DryHeath.29",2017,8,NA
"Sweden.Abisko.NT-Juniper","Sweden.Abisko.NT-Juniper.33",2017,8,NA
"Sweden.Abisko.NT-MesicHeath","Sweden.Abisko.NT-MesicHeath.08",2017,8,NA
"Sweden.Abisko.NT-MesicHeath","Sweden.Abisko.NT-MesicHeath.13",2017,8,NA
"Sweden.Abisko.NT-MesicHeath","Sweden.Abisko.NT-MesicHeath.17",2017,8,NA
"Sweden.Abisko.NT-MesicHeath","Sweden.Abisko.NT-MesicHeath.18",2017,8,NA
"Sweden.Abisko.NT-MesicHeath","Sweden.Abisko.NT-MesicHeath.19",2017,8,NA
"Sweden.Abisko.NT-MesicHeath","Sweden.Abisko.NT-MesicHeath.26",2017,8,NA
"Sweden.Abisko.NT-Rock","Sweden.Abisko.NT-Rock.06",2017,8,NA
"Sweden.Abisko.NT-SalixShrub","Sweden.Abisko.NT-SalixShrub.15",2017,8,NA
"Sweden.Abisko.NT-SalixShrub","Sweden.Abisko.NT-SalixShrub.31",2017,8,NA
