dataset_id,contributor,country,locale,site_code,site_id,plot_id,plot_code,coord_type,latitude,longitude,year,month,day,citation_short,citation,bioclim_zone,plant_biomass_density_gm2
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.4,4,1,USA.YukonKuskokwimDelta.4.1,plot,61.200177,-162.789621,2016,6,18,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,2.95
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.4,4,2,USA.YukonKuskokwimDelta.4.2,plot,61.200431,-162.789713,2016,6,18,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,14.8
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.4,4,3,USA.YukonKuskokwimDelta.4.3,plot,61.200698,-162.78977,2016,6,18,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,5.24
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.5,5,1,USA.YukonKuskokwimDelta.5.1,plot,61.278231,-162.630852,2016,6,19,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,216.19
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.5,5,2,USA.YukonKuskokwimDelta.5.2,plot,61.277947,-162.630751,2016,6,19,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,38.31
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.5,5,3,USA.YukonKuskokwimDelta.5.3,plot,61.2777,-162.630726,2016,6,19,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,118.67
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.6,6,1,USA.YukonKuskokwimDelta.6.1,plot,61.259227,-162.629357,2016,6,18,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,310.14
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.6,6,2,USA.YukonKuskokwimDelta.6.2,plot,61.258964,-162.629515,2016,6,18,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,198.81
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.6,6,3,USA.YukonKuskokwimDelta.6.3,plot,61.25872,-162.62972,2016,6,18,Ludwig et al. 2018,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",Low Arctic,731.91
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.72B2,72B2,1,USA.YukonKuskokwimDelta.72B2.1,plot,61.35168,-163.02261,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,258
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.72B3,72B3,3,USA.YukonKuskokwimDelta.72B3.3,plot,61.29202,-163.36098,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,405.4
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.72B4,72B4,2,USA.YukonKuskokwimDelta.72B4.2,plot,61.24974,-163.20647,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,651.49
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.B,B,1,USA.YukonKuskokwimDelta.B.1,plot,61.25985,-163.24033,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,88.8
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.B,B,2,USA.YukonKuskokwimDelta.B.2,plot,61.3208,-163.24312,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,336
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.B,B,3,USA.YukonKuskokwimDelta.B.3,plot,61.27071,-163.23524,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,34
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.U,U,1,USA.YukonKuskokwimDelta.U.1,plot,61.25816,-163.24728,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,343.04
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.U,U,2,USA.YukonKuskokwimDelta.U.2,plot,61.32074,-163.2437,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,280.56
ds02,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,USA.YukonKuskokwimDelta.U,U,3,USA.YukonKuskokwimDelta.U.3,plot,61.27041,-163.2373,2017,7,1,Ludwig et al. 2018,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",Low Arctic,189.2
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.GraminoidShrub,GraminoidShrub,TT-1,USA.Kougaork.GraminoidShrub.TT-1,plot,65.16138,-164.82263,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,405.24
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.GraminoidShrub,GraminoidShrub,TT-2,USA.Kougaork.GraminoidShrub.TT-2,plot,65.16225,-164.80856,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,475.49
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.GraminoidShrub,GraminoidShrub,TT-WBT-1,USA.Kougaork.GraminoidShrub.TT-WBT-1,plot,65.16661,-164.81551,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,1810.39
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.GraminoidShrub,GraminoidShrub,TT-WBT-3,USA.Kougaork.GraminoidShrub.TT-WBT-3,plot,65.16189,-164.81422,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,865
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.LowShrub,LowShrub,DSLT-1,USA.Kougaork.LowShrub.DSLT-1,plot,65.1655,-164.82451,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,351.16
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.LowShrub,LowShrub,DSLT-3,USA.Kougaork.LowShrub.DSLT-3,plot,65.16244,-164.83061,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,414.35
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.LowShrub,LowShrub,NAMC-1,USA.Kougaork.LowShrub.NAMC-1,plot,65.16416,-164.82581,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,87.39
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.LowShrub,LowShrub,NAMC-3,USA.Kougaork.LowShrub.NAMC-3,plot,65.16119,-164.82651,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,33.38
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.TallShrub,TallShrub,AS-1,USA.Kougaork.TallShrub.AS-1,plot,65.16483,-164.82314,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,5976.4
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.TallShrub,TallShrub,AS-2,USA.Kougaork.TallShrub.AS-2,plot,65.15861,-164.82213,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,4036.93
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.TallShrub,TallShrub,WBT-1,USA.Kougaork.TallShrub.WBT-1,plot,65.16422,-164.8308,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,1404.1
ds03,"Salmon V, Iversen C, Kumar J",USA,Kougaork,USA.Kougaork.TallShrub,TallShrub,WBT-2,USA.Kougaork.TallShrub.WBT-2,plot,65.16101,-164.83,2016,7,,Salmon et al. 2019,"Salmon et al. 2019. NGEE Arctic Plant Traits: Plant Aboveground Biomass NPP and Traits 
               Kougarok Road Mile Marker 64 Seward Peninsula Alaska beginning 2016. Next Generation Ecosystem 
               Experiments Arctic Data Collection, https://doi.org/10.5440/1346199.",Low Arctic,856.07
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.001,1,EA,Finland.Kilpisjarvi.001.EA,plot,69.056944,20.811321,2016,7,30,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,182.8
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.001,1,EB,Finland.Kilpisjarvi.001.EB,plot,69.056977,20.811432,2016,7,30,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,136.46
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.002,2,HA,Finland.Kilpisjarvi.002.HA,plot,69.056882,20.811565,2016,7,11,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,112.92
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.002,2,EA,Finland.Kilpisjarvi.002.EA,plot,69.056901,20.811566,2016,7,30,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,99.28
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.002,2,EB,Finland.Kilpisjarvi.002.EB,plot,69.056922,20.811768,2016,7,30,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,192.87
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.002,2,HB,Finland.Kilpisjarvi.002.HB,plot,69.05692,20.811732,2016,7,11,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,166.72
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.002,2,KA,Finland.Kilpisjarvi.002.KA,plot,69.056887,20.811563,2016,6,15,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,15.74
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.002,2,KB,Finland.Kilpisjarvi.002.KB,plot,69.056928,20.811715,2016,6,15,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,67.64
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.006,6,HA,Finland.Kilpisjarvi.006.HA,plot,69.05678,20.812821,2016,7,9,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,536.76
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.006,6,HB,Finland.Kilpisjarvi.006.HB,plot,69.056743,20.812789,2016,7,9,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,158.69
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.007,7,HA,Finland.Kilpisjarvi.007.HA,plot,69.056666,20.811258,2016,7,11,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,109.66
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.007,7,HB,Finland.Kilpisjarvi.007.HB,plot,69.05666,20.811119,2016,7,11,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,172.66
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.010,10,HA,Finland.Kilpisjarvi.010.HA,plot,69.056716,20.813021,2016,7,9,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,528.92
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.010,10,HB,Finland.Kilpisjarvi.010.HB,plot,69.056736,20.813065,2016,7,9,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,223.18
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.013,13,EA,Finland.Kilpisjarvi.013.EA,plot,69.056498,20.812028,2016,7,30,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,498.54
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.013,13,EB,Finland.Kilpisjarvi.013.EB,plot,69.056487,20.812088,2016,7,30,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,244.42
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.013,13,HA,Finland.Kilpisjarvi.013.HA,plot,69.056455,20.812078,2016,7,11,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,577.12
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.013,13,HB,Finland.Kilpisjarvi.013.HB,plot,69.056435,20.81209,2016,7,11,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,172.07
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.019,19,HA,Finland.Kilpisjarvi.019.HA,plot,69.056402,20.812905,2016,7,9,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,149.48
ds04,"Virkkala A-M, Happonen K, Luoto M",Finland,Kilpisjarvi,Finland.Kilpisjarvi.019,19,HB,Finland.Kilpisjarvi.019.HB,plot,69.056351,20.812957,2016,7,9,Happonen et al. 2022,Happonen et al. 2022. Relationships between above-ground plant traits and carbon cycling in tundra plant communities. Journal of Ecology 110:700-716.,Oroarctic,109.36
